CryoSlept,NoCryoSleep,RoomService,Spa,VRDeck,TotalSpent,Europa,Earth,B,InGroup,55 Cancri e,C,S,P,E,TRAPPIST-1e,Transported
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
0,1,0.0,2143.0,27.0,5515.0,1,0,1,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,1,0
0,1,267.0,843.0,0.0,2785.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,1301.0,830.0,2694.0,1,0,0,1,0,0,1,0,0,1,1
0,1,2320.0,3131.0,498.0,10823.0,1,0,0,1,1,1,1,0,0,0,1
0,1,22.0,0.0,77.0,1228.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,2740.0,293.0,3578.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,22.0,584.0,14807.0,1,0,0,1,1,1,1,0,0,0,1
0,1,2044.0,0.0,120.0,2259.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,4.0,949.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,0.0,63.0,759.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,562.0,7.0,1697.0,0,1,0,0,0,0,0,1,0,1,0
0,1,429.0,0.0,59.0,722.0,0,1,0,0,1,0,0,1,1,0,1
0,1,444.0,0.0,0.0,852.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1
0,1,802.0,4.0,337.0,1298.0,0,0,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,2330.0,2331.0,0,1,0,1,0,0,1,0,0,0,0
0,1,641.0,0.0,0.0,1050.0,0,1,0,0,0,0,0,1,0,1,0
0,1,33.0,4.0,1384.0,4922.0,1,0,0,1,0,1,1,0,0,1,1
0,1,22.0,124.0,1.0,10174.0,1,0,0,1,0,1,1,0,0,1,1
0,1,115.0,0.0,249.0,365.0,0,1,0,0,0,0,0,1,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,0,0,1
0,1,118.0,206.0,2071.0,3344.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,230.0,610.0,0,1,0,0,0,0,1,0,0,0,1
0,1,3.0,696.0,10.0,2836.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,425.0,155.0,18267.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,0.0,1768.0,3600.0,1,0,0,1,1,1,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,734.0,331.0,1079.0,0,1,0,0,1,0,1,0,0,0,1
0,1,0.0,0.0,1651.0,3598.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,552.0,4.0,0.0,803.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,5.0,878.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1
0,1,857.0,0.0,0.0,857.0,0,1,0,0,0,0,1,0,0,1,0
0,1,3.0,1494.0,110.0,1608.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,986.0,3703.0,1,0,0,1,0,1,1,0,0,1,1
0,1,106.0,7.0,4967.0,5449.0,1,0,0,1,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,0,1,1
0,1,0.0,812.0,360.0,9841.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,288.0,2275.0,9784.0,1,0,0,1,1,1,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,954.0,0.0,0.0,955.0,0,0,0,1,0,0,1,0,1,1,0
0,1,735.0,0.0,0.0,737.0,0,1,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,452.0,623.0,0,1,0,0,0,0,1,0,1,0,1
0,1,65.0,0.0,445.0,604.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,0.0,363.0,17703.0,1,0,1,1,0,0,1,0,0,1,1
0,1,192.0,18.0,0.0,651.0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,875.0,289.0,0.0,1225.0,0,0,0,1,0,0,0,1,0,1,0
0,1,383.0,393.0,10.0,786.0,0,1,0,0,0,0,0,1,0,1,1
0,1,38.0,733.0,0.0,771.0,0,1,0,0,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,754.0,0.0,0.0,788.0,0,1,0,1,0,0,0,1,1,1,0
0,1,0.0,681.0,31.0,918.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,646.0,0.0,810.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1
0,1,141.0,0.0,100.0,884.0,0,1,0,0,0,0,0,1,0,1,0
0,1,689.0,0.0,0.0,1299.0,0,0,0,1,0,0,1,0,1,1,0
0,1,0.0,0.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
0,1,134.0,6.0,394.0,1469.0,0,1,0,1,0,0,1,0,0,1,0
0,1,7.0,108.0,361.0,773.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,121.0,0.0,527.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,78.0,693.0,1976.0,1,0,0,0,0,1,1,0,0,1,1
0,1,27.0,725.0,0.0,784.0,0,1,0,0,0,0,1,0,0,1,0
0,1,715.0,0.0,0.0,769.0,0,1,0,0,0,0,1,0,0,0,1
0,1,0.0,0.0,622.0,854.0,0,1,0,0,0,0,1,0,0,1,0
0,1,941.0,12.0,39.0,1309.0,0,0,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,1366.0,89.0,7793.0,1,0,1,1,0,0,1,0,0,1,1
0,1,30.0,3565.0,7.0,3644.0,0,0,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,3.0,805.0,2983.0,3874.0,1,0,0,1,1,0,1,0,0,0,0
0,1,0.0,209.0,2908.0,3163.0,1,0,0,1,0,0,1,0,0,1,0
0,1,0.0,795.0,402.0,12626.0,1,0,0,0,1,1,1,0,0,0,1
0,1,546.0,513.0,0.0,1172.0,0,0,0,0,0,0,1,0,1,1,0
0,1,0.0,0.0,0.0,1515.0,0,1,0,0,0,0,1,0,0,0,1
0,1,8.0,10.0,3.0,1435.0,0,1,0,0,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,721.0,0.0,0.0,1192.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,71.0,353.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,1.0,267.0,4826.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,0.0,89.0,990.0,0,1,0,0,0,0,1,0,1,1,0
0,1,8.0,560.0,0.0,645.0,0,1,0,0,0,0,0,1,0,1,0
0,1,2.0,3094.0,448.0,4429.0,1,0,1,1,0,0,1,0,0,1,0
0,1,0.0,7113.0,1.0,10750.0,1,0,1,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,35.0,180.0,160.0,6478.0,1,0,1,1,1,0,1,0,0,0,1
0,1,0.0,0.0,2260.0,6277.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,2414.0,0,1,0,0,0,0,0,1,0,1,1
0,1,130.0,31.0,26.0,1057.0,0,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,6.0,0.0,7200.0,1,0,0,1,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0,1,0,0,1
0,1,0.0,31.0,3263.0,6921.0,1,0,0,1,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,134.0,307.0,3001.0,1,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,125.0,294.0,0,1,0,0,0,0,0,1,0,1,1
0,1,698.0,2.0,4.0,755.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,399.0,0.0,16.0,803.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1,0
0,1,31.0,1353.0,1713.0,3173.0,1,0,0,1,0,0,1,0,0,1,0
0,1,0.0,1.0,4560.0,6444.0,1,0,0,1,0,0,1,0,0,1,0
0,1,0.0,51.0,2141.0,4653.0,1,0,0,0,1,0,0,1,0,0,0
0,1,36.0,0.0,32.0,756.0,0,1,0,0,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
0,1,0.0,4643.0,85.0,5094.0,1,0,1,1,1,0,0,1,0,0,0
0,1,1549.0,0.0,0.0,1554.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,59.0,0.0,1780.0,0,1,0,1,0,0,0,1,0,0,0
0,1,110.0,0.0,0.0,748.0,0,1,0,1,0,0,0,1,0,1,0
0,1,2244.0,0.0,142.0,2924.0,0,0,0,1,1,0,1,0,0,0,0
0,1,994.0,1.0,0.0,1021.0,0,0,0,1,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,13.0,161.0,2355.0,2768.0,1,0,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,1
0,1,1170.0,187.0,100.0,1457.0,0,1,0,0,0,0,0,1,0,1,0
0,1,23.0,0.0,17.0,40.0,0,1,0,0,1,0,1,0,0,0,0
0,1,3559.0,13.0,2.0,3574.0,0,0,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,1956.0,239.0,28.0,2384.0,0,0,0,1,0,0,0,1,0,1,0
0,1,3087.0,2.0,0.0,3149.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,1,1
0,1,1219.0,740.0,0.0,3701.0,0,0,0,1,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,802.0,49.0,854.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,92.0,264.0,2032.0,1,0,0,0,1,0,1,0,0,0,0
0,1,0.0,16.0,2825.0,3855.0,1,0,1,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,42.0,407.0,0.0,1409.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,67.0,3154.0,0,1,0,0,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,0,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,893.0,0,1,0,1,0,0,1,0,0,1,1
0,1,0.0,69.0,836.0,907.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,83.0,504.0,0.0,716.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,1,0
0,1,0.0,39.0,2376.0,3328.0,1,0,0,1,1,1,1,0,0,0,1
0,1,2.0,201.0,0.0,279.0,1,0,0,1,0,1,1,0,0,1,0
0,1,160.0,0.0,0.0,1049.0,0,0,0,0,0,0,1,0,1,1,0
0,1,433.0,19.0,1.0,1320.0,0,0,0,1,1,0,0,1,0,0,0
0,1,572.0,14.0,0.0,1298.0,0,0,0,1,0,0,0,1,1,1,0
0,1,1340.0,0.0,0.0,1348.0,0,0,0,1,0,0,0,1,0,1,0
0,1,137.0,0.0,0.0,1014.0,0,0,0,1,0,0,1,0,1,1,1
0,1,0.0,8.0,0.0,1135.0,0,0,0,1,0,0,1,0,0,0,1
0,1,27.0,0.0,0.0,3273.0,0,0,0,1,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,849.0,0.0,24.0,1299.0,0,0,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,1,0,1,0
0,1,6.0,0.0,0.0,3930.0,0,1,0,1,1,0,0,1,0,0,1
0,1,426.0,194.0,308.0,930.0,0,1,0,0,1,0,1,0,0,0,0
0,1,452.0,19.0,1290.0,1995.0,0,1,0,0,0,0,1,0,0,1,0
0,1,820.0,292.0,13.0,1816.0,0,1,0,0,0,0,0,1,0,1,0
0,1,1.0,0.0,746.0,748.0,0,1,0,0,0,0,0,1,0,1,0
0,1,101.0,137.0,633.0,903.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,2.0,0.0,2166.0,0,1,0,0,0,0,0,1,0,0,1
0,1,26.0,117.0,555.0,833.0,0,1,0,0,1,0,1,0,0,0,0
0,1,9.0,525.0,0.0,691.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1
0,1,60.0,1.0,0.0,655.0,0,1,0,0,1,0,1,0,0,0,1
0,1,631.0,0.0,0.0,724.0,0,1,0,1,0,0,0,1,0,1,0
0,1,25.0,44.0,44.0,909.0,0,1,0,1,0,0,0,1,0,1,0
0,1,0.0,0.0,1560.0,2151.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,748.0,0.0,869.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,14.0,1777.0,0.0,1850.0,0,0,0,0,0,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,0.0,0.0,803.0,828.0,0,1,0,0,0,0,1,0,1,1,1
0,1,0.0,17.0,1601.0,1619.0,0,1,0,0,0,0,1,0,1,1,0
0,1,0.0,0.0,0.0,696.0,0,1,0,0,0,0,1,0,0,1,1
0,1,375.0,36.0,0.0,2504.0,0,0,0,0,0,0,0,1,0,1,1
0,1,0.0,278.0,5353.0,5733.0,1,0,0,0,0,1,0,1,0,0,0
0,1,29.0,694.0,11.0,808.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,35.0,986.0,0,1,0,0,0,0,0,1,1,1,0
0,1,0.0,15238.0,2799.0,18596.0,1,0,0,0,1,1,1,0,0,0,0
0,1,0.0,0.0,549.0,754.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,0.0,0.0,908.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,1940.0,4195.0,6631.0,1,0,0,0,1,1,1,0,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,1
0,1,0.0,0.0,6.0,49.0,0,1,0,0,0,0,0,1,0,1,0
0,1,191.0,0.0,16.0,704.0,0,1,0,0,0,0,0,1,0,1,0
0,1,0.0,359.0,516.0,933.0,0,1,0,0,0,0,0,1,0,1,0
0,1,4102.0,0.0,1825.0,5963.0,0,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
0,1,0.0,4098.0,89.0,6429.0,1,0,1,1,1,0,0,1,0,0,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,42.0,765.0,2.0,809.0,0,1,0,0,1,0,1,0,0,0,0
0,1,686.0,7.0,4.0,758.0,0,1,0,0,0,0,1,0,0,1,1
0,1,176.0,0.0,1023.0,1861.0,0,0,0,0,0,0,1,0,0,1,0
0,1,3.0,475.0,0.0,796.0,0,1,0,0,0,0,0,1,0,1,0
0,1,661.0,3.0,13.0,1553.0,0,1,0,0,0,0,0,1,0,1,0
0,1,250.0,0.0,0.0,2429.0,0,0,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,1
0,1,0.0,209.0,954.0,5755.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,204.0,76.0,2617.0,1,0,1,1,1,0,1,0,0,0,1
0,1,0.0,5492.0,1924.0,7570.0,1,0,1,0,1,0,1,0,0,0,0
0,1,22.0,1.0,524.0,547.0,0,0,0,0,1,0,0,1,0,0,0
0,1,0.0,1635.0,4899.0,10554.0,1,0,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,1,1,0,1
0,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,1,1
0,1,1.0,10.0,0.0,808.0,0,1,0,0,0,0,1,0,0,1,1
0,1,77.0,3001.0,127.0,5629.0,1,0,0,1,0,1,0,1,0,1,0
0,1,0.0,625.0,20336.0,27848.0,1,0,0,1,0,1,0,1,0,1,0
0,1,267.0,54.0,77.0,3200.0,1,0,0,1,0,1,0,1,0,1,1
0,1,0.0,6167.0,5308.0,15991.0,1,0,0,1,0,1,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,1
0,1,0.0,725.0,2.0,727.0,0,1,0,0,1,0,0,1,0,0,0
0,1,0.0,19.0,229.0,3888.0,1,0,0,1,1,1,1,0,0,0,1
0,1,1.0,277.0,12682.0,18537.0,1,0,0,1,0,1,1,0,0,1,0
0,1,374.0,81.0,0.0,1792.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,774.0,0.0,774.0,0,1,0,0,0,0,0,1,0,1,0
0,1,165.0,3044.0,556.0,3801.0,1,0,0,1,0,1,1,0,0,1,0
0,1,25.0,6075.0,179.0,9570.0,1,0,0,1,1,1,1,0,0,0,0
0,1,0.0,412.0,220.0,774.0,0,1,0,0,0,0,0,1,0,0,0
0,1,2.0,1026.0,2.0,1051.0,0,1,0,0,1,0,1,0,0,0,1
0,1,1.0,0.0,7087.0,7565.0,1,0,0,0,0,1,1,0,0,1,0
0,1,5.0,1014.0,0.0,1019.0,0,1,0,0,0,0,0,1,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,1.0,0.0,770.0,0,1,0,0,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,1,1
0,1,36.0,0.0,9.0,2599.0,0,0,0,0,0,0,1,0,0,1,1
0,1,19.0,768.0,489.0,1442.0,0,1,0,0,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,2082.0,0,0,0,0,0,0,0,1,1,1,1
1,0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,1,0,0,1
0,1,0.0,7.0,16.0,44.0,1,0,0,0,0,1,0,1,0,0,1
0,1,1246.0,36.0,0.0,1348.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,1.0,0.0,2522.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,0.0,51.0,18.0,3455.0,1,0,0,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,0.0,1331.0,1660.0,3581.0,0,1,1,1,0,0,1,0,0,1,0
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,1,0,0,0,1
0,1,0.0,14.0,610.0,8573.0,1,0,0,0,0,1,1,0,0,1,1
0,1,0.0,0.0,674.0,692.0,0,1,0,0,0,0,1,0,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,1,0,0,1,1
0,1,0.0,10941.0,26.0,11426.0,1,0,0,1,1,1,1,0,0,0,0
0,1,2.0,2144.0,1804.0,4314.0,1,0,0,1,0,1,1,0,0,1,0
0,1,0.0,5270.0,22.0,5843.0,1,0,0,1,0,1,1,0,0,1,0
0,1,454.0,2.0,0.0,753.0,0,1,0,0,0,0,0,1,0,0,0
0,1,514.0,0.0,0.0,906.0,0,1,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1
0,1,672.0,0.0,0.0,1173.0,0,0,0,0,0,0,1,0,0,1,0
0,1,0.0,1742.0,0.0,3375.0,1,0,1,0,0,0,0,1,0,1,1
0,1,595.0,0.0,131.0,810.0,0,1,0,0,1,0,1,0,0,0,1
0,1,65.0,713.0,27.0,871.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,4030.0,0.0,4442.0,1,0,0,0,0,1,1,0,0,1,0
0,1,0.0,0.0,0.0,724.0,0,1,0,0,0,0,0,1,0,1,1
0,1,8.0,250.0,8.0,3096.0,0,1,0,0,1,0,1,0,0,0,1
0,1,0.0,1.0,2.0,9636.0,1,0,1,1,0,0,1,0,0,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,0,1,1
0,1,141.0,177.0,336.0,670.0,0,1,0,0,0,0,1,0,0,0,1
0,1,290.0,266.0,0.0,640.0,0,1,0,0,0,0,1,0,0,1,1
0,1,1399.0,0.0,0.0,1625.0,0,1,0,0,0,0,0,1,1,1,0
0,1,84.0,1251.0,120.0,1778.0,0,1,0,0,0,0,1,0,0,1,0
0,1,0.0,902.0,405.0,8346.0,1,0,0,0,0,1,1,0,0,1,1
0,1,0.0,34.0,0.0,997.0,0,1,0,0,0,0,1,0,0,1,1
0,1,0.0,380.0,38.0,788.0,0,1,0,0,0,0,1,0,1,1,0
1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,1,1,1
1,0,0.0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,1
1,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,1,0,1,1
0,1,0.0,0.0,993.0,2118.0,0,1,0,1,0,0,1,0,0,1,0
0,1,0.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0
0,1,372.0,0.0,0.0,849.0,0,1,0,0,0,0,0,1,0,1,0
